INFO:utils.logger:  send_email.py:35 mail_config_load (2015-01-02 12:12:47; send_email.py:35)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006077555-d4a5/ (2015-01-02 12:13:37; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:37; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:37; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005979461-d2a8f/ (2015-01-02 12:13:37; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:37; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:37; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005979609-1c07c1/ (2015-01-02 12:13:37; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:38; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35d (2015-01-02 12:13:38; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1003863224-f8449/ (2015-01-02 12:13:38; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:38; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:38; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005571523-45a1a4/ (2015-01-02 12:13:38; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:38; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:38; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/12739864-cfc70/ (2015-01-02 12:13:38; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:38; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35d (2015-01-02 12:13:38; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005506839-821c/ (2015-01-02 12:13:38; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:38; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:38; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005909051-f6da1/ (2015-01-02 12:13:39; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:39; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:39; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005977405-ba44/ (2015-01-02 12:13:39; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:39; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:39; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005981397-ed57c/ (2015-01-02 12:13:39; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:39; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:39; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006081895-ba89bb/ (2015-01-02 12:13:39; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:39; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35d (2015-01-02 12:13:39; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006020487-4bd3/ (2015-01-02 12:13:39; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:40; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:40; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005979411-6f51/ (2015-01-02 12:13:40; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:40; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:40; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1003776966-9fc8df/ (2015-01-02 12:13:40; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:40; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:40; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005379139-dd3d67/ (2015-01-02 12:13:40; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:40; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 30d (2015-01-02 12:13:40; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1004843947-2bbb/ (2015-01-02 12:13:40; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:41; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:41; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005325661-a614d6/ (2015-01-02 12:13:41; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:41; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35d (2015-01-02 12:13:41; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005977391-418a/ (2015-01-02 12:13:41; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:41; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:41; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006098043-80adc/ (2015-01-02 12:13:41; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:41; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:41; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006094261-00bd/ (2015-01-02 12:13:41; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:47; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) (2015-01-02 12:13:47; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/49015782-03702/ (2015-01-02 12:13:47; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:47; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:47; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/43895924-419243/ (2015-01-02 12:13:47; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:47; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:47; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005751499-2665c/ (2015-01-02 12:13:47; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:48; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:48; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006107541-9bfa73/ (2015-01-02 12:13:48; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:48; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:48; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/41102406-05d6ed/ (2015-01-02 12:13:48; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:48; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:48; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005630501-b59d32/ (2015-01-02 12:13:48; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:48; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:48; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005112005-c903/ (2015-01-02 12:13:48; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:49; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35d (2015-01-02 12:13:49; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005907983-8610e/ (2015-01-02 12:13:49; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:49; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) X6 M (2015-01-02 12:13:49; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005626549-09fc1/ (2015-01-02 12:13:49; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:49; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:49; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005254121-5115/ (2015-01-02 12:13:49; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:49; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 40d (2015-01-02 12:13:49; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1006104017-085da/ (2015-01-02 12:13:49; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:49; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:49; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/49923398-3138/ (2015-01-02 12:13:49; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:50; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 30d (2015-01-02 12:13:50; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005036067-b19cb6/ (2015-01-02 12:13:50; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:50; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 50i (2015-01-02 12:13:50; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005760693-cfbad/ (2015-01-02 12:13:50; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:50; parser_auto.py:86)
INFO:utils.logger:  parser_auto.py:87 BMW X6 I (E71) 35i (2015-01-02 12:13:50; parser_auto.py:87)
INFO:utils.logger:  parser_auto.py:88 http://auto.ru/cars/used/sale/1005869117-488162/ (2015-01-02 12:13:50; parser_auto.py:88)
INFO:utils.logger:  parser_auto.py:86 find new car (2015-01-02 12:13:50; parser_auto.py:86)
